[0.017s][info][gc] Using Serial
[1136.589s][info][gc] GC(67) Pause Young (Allocation Failure) 12M->7M(15M) 0.173ms
[1136.591s][info][gc] GC(68) Pause Young (Allocation Failure) 12M->7M(15M) 0.202ms
[1136.594s][info][gc] GC(69) Pause Young (Allocation Failure) 12M->7M(15M) 0.221ms
[1136.596s][info][gc] GC(70) Pause Young (Allocation Failure) 12M->7M(15M) 0.178ms
[1170.903s][info][gc] GC(71) Pause Young (Allocation Failure) 12M->7M(15M) 0.409ms
[1210.933s][info][gc] GC(72) Pause Young (Allocation Failure) 12M->7M(15M) 0.357ms
[1251.533s][info][gc] GC(73) Pause Young (Allocation Failure) 12M->7M(15M) 0.310ms
[1291.005s][info][gc] GC(74) Pause Young (Allocation Failure) 12M->7M(15M) 0.389ms
[1331.031s][info][gc] GC(75) Pause Young (Allocation Failure) 12M->7M(15M) 0.381ms
[1350.596s][info][gc] GC(76) Pause Young (Allocation Failure) 12M->7M(15M) 0.389ms
[1350.599s][info][gc] GC(77) Pause Young (Allocation Failure) 12M->7M(15M) 0.324ms
[1350.601s][info][gc] GC(78) Pause Young (Allocation Failure) 12M->7M(15M) 0.207ms
[1350.603s][info][gc] GC(79) Pause Young (Allocation Failure) 12M->7M(15M) 0.214ms
[1350.606s][info][gc] GC(80) Pause Young (Allocation Failure) 12M->7M(15M) 0.220ms
[1350.608s][info][gc] GC(81) Pause Young (Allocation Failure) 12M->7M(15M) 0.364ms
[1350.611s][info][gc] GC(82) Pause Young (Allocation Failure) 12M->7M(15M) 0.302ms
[1350.614s][info][gc] GC(83) Pause Young (Allocation Failure) 12M->7M(15M) 0.229ms
[1350.616s][info][gc] GC(84) Pause Young (Allocation Failure) 12M->7M(15M) 0.196ms
[1350.618s][info][gc] GC(85) Pause Young (Allocation Failure) 12M->7M(15M) 0.229ms
[1350.621s][info][gc] GC(86) Pause Young (Allocation Failure) 12M->7M(15M) 0.178ms
[1350.623s][info][gc] GC(87) Pause Young (Allocation Failure) 12M->7M(15M) 0.214ms
[1350.625s][info][gc] GC(88) Pause Young (Allocation Failure) 12M->7M(15M) 0.304ms
[1350.628s][info][gc] GC(89) Pause Young (Allocation Failure) 12M->7M(15M) 0.202ms
[1350.630s][info][gc] GC(90) Pause Young (Allocation Failure) 12M->7M(15M) 0.212ms
[1350.632s][info][gc] GC(91) Pause Young (Allocation Failure) 12M->7M(15M) 0.154ms
[1350.635s][info][gc] GC(92) Pause Young (Allocation Failure) 12M->7M(15M) 0.185ms
[1350.637s][info][gc] GC(93) Pause Young (Allocation Failure) 12M->7M(15M) 0.218ms
[1350.639s][info][gc] GC(94) Pause Young (Allocation Failure) 12M->7M(15M) 0.160ms
[1383.596s][info][gc] GC(95) Pause Young (Allocation Failure) 12M->7M(15M) 0.421ms
[1424.097s][info][gc] GC(96) Pause Young (Allocation Failure) 12M->7M(15M) 0.377ms
[1464.131s][info][gc] GC(97) Pause Young (Allocation Failure) 12M->7M(15M) 0.337ms
[1504.163s][info][gc] GC(98) Pause Young (Allocation Failure) 12M->7M(15M) 0.391ms
[1544.198s][info][gc] GC(99) Pause Young (Allocation Failure) 12M->7M(15M) 0.380ms
[1584.231s][info][gc] GC(100) Pause Young (Allocation Failure) 12M->7M(15M) 0.340ms
[1624.706s][info][gc] GC(101) Pause Young (Allocation Failure) 12M->7M(15M) 0.375ms
